max_depth	max_features	n_estimators	min_samples_leaf	min_samples_split	AUC	Test_acc	Train_acc	Train_acc-Test_acc
7.000000	11.000000	30.000000	40.000000	80.000000	0.833289	0.761603	0.784420	0.022817
7.000000	11.000000	30.000000	40.000000	100.000000	0.836974	0.763713	0.768116	0.004403
7.000000	11.000000	30.000000	40.000000	120.000000	0.831954	0.748945	0.763587	0.014642
7.000000	11.000000	30.000000	40.000000	140.000000	0.831651	0.751055	0.755435	0.004380
7.000000	11.000000	30.000000	40.000000	160.000000	0.834179	0.759494	0.744565	-0.014928
7.000000	11.000000	30.000000	50.000000	80.000000	0.832399	0.765823	0.754529	-0.011294
7.000000	11.000000	30.000000	50.000000	100.000000	0.837882	0.755274	0.744565	-0.010709
7.000000	11.000000	30.000000	50.000000	120.000000	0.831598	0.757384	0.742754	-0.014630
7.000000	11.000000	30.000000	50.000000	140.000000	0.834606	0.770042	0.748188	-0.021854
7.000000	11.000000	30.000000	50.000000	160.000000	0.833556	0.751055	0.740942	-0.010113
7.000000	11.000000	30.000000	60.000000	80.000000	0.828411	0.746835	0.743659	-0.003176
7.000000	11.000000	30.000000	60.000000	100.000000	0.831384	0.759494	0.751812	-0.007682
7.000000	11.000000	30.000000	60.000000	120.000000	0.828891	0.753165	0.746377	-0.006788
7.000000	11.000000	30.000000	60.000000	140.000000	0.833396	0.746835	0.756341	0.009505
7.000000	11.000000	30.000000	60.000000	160.000000	0.824690	0.751055	0.739130	-0.011924
7.000000	11.000000	40.000000	10.000000	80.000000	0.837384	0.776371	0.798007	0.021636
7.000000	11.000000	40.000000	10.000000	100.000000	0.844131	0.784810	0.799819	0.015009
7.000000	11.000000	40.000000	10.000000	120.000000	0.835853	0.770042	0.776268	0.006226
7.000000	11.000000	40.000000	10.000000	140.000000	0.835853	0.761603	0.773551	0.011947
7.000000	11.000000	40.000000	10.000000	160.000000	0.835728	0.751055	0.779891	0.028836
7.000000	11.000000	40.000000	20.000000	80.000000	0.839698	0.767932	0.780797	0.012865
7.000000	11.000000	40.000000	20.000000	100.000000	0.845021	0.774262	0.782609	0.008347
7.000000	11.000000	40.000000	20.000000	120.000000	0.830422	0.759494	0.776268	0.016774
7.000000	11.000000	40.000000	20.000000	140.000000	0.840695	0.770042	0.763587	-0.006455
7.000000	11.000000	40.000000	20.000000	160.000000	0.838114	0.757384	0.771739	0.014355
7.000000	11.000000	40.000000	30.000000	80.000000	0.838060	0.772152	0.785326	0.013174
7.000000	11.000000	40.000000	30.000000	100.000000	0.828998	0.753165	0.778080	0.024915
7.000000	11.000000	40.000000	30.000000	120.000000	0.841158	0.772152	0.770833	-0.001319
7.000000	11.000000	40.000000	30.000000	140.000000	0.834998	0.765823	0.763587	-0.002236
7.000000	11.000000	40.000000	30.000000	160.000000	0.832862	0.763713	0.758152	-0.005561
7.000000	11.000000	40.000000	40.000000	80.000000	0.836173	0.767932	0.765399	-0.002534
7.000000	11.000000	40.000000	40.000000	100.000000	0.835140	0.767932	0.751812	-0.016121
7.000000	11.000000	40.000000	40.000000	120.000000	0.830209	0.759494	0.756341	-0.003153
7.000000	11.000000	40.000000	40.000000	140.000000	0.837063	0.761603	0.748188	-0.013415
7.000000	11.000000	40.000000	40.000000	160.000000	0.835283	0.748945	0.753623	0.004678
7.000000	11.000000	40.000000	50.000000	80.000000	0.833752	0.759494	0.760870	0.001376
7.000000	11.000000	40.000000	50.000000	100.000000	0.835372	0.761603	0.755435	-0.006169
7.000000	11.000000	40.000000	50.000000	120.000000	0.832292	0.759494	0.753623	-0.005870
7.000000	11.000000	40.000000	50.000000	140.000000	0.831615	0.751055	0.752717	0.001663
7.000000	11.000000	40.000000	50.000000	160.000000	0.833431	0.751055	0.743659	-0.007395
7.000000	11.000000	40.000000	60.000000	80.000000	0.830618	0.751055	0.754529	0.003474
7.000000	11.000000	40.000000	60.000000	100.000000	0.824583	0.753165	0.753623	0.000459
7.000000	11.000000	40.000000	60.000000	120.000000	0.833431	0.757384	0.750906	-0.006478
7.000000	11.000000	40.000000	60.000000	140.000000	0.829283	0.757384	0.745471	-0.011913
7.000000	11.000000	40.000000	60.000000	160.000000	0.831295	0.770042	0.746377	-0.023665
7.000000	11.000000	50.000000	10.000000	80.000000	0.840001	0.763713	0.790761	0.027048
7.000000	11.000000	50.000000	10.000000	100.000000	0.839111	0.767932	0.796196	0.028263
7.000000	11.000000	50.000000	10.000000	120.000000	0.836351	0.772152	0.775362	0.003210
7.000000	11.000000	50.000000	10.000000	140.000000	0.839057	0.763713	0.773551	0.009838
7.000000	11.000000	50.000000	10.000000	160.000000	0.832773	0.761603	0.769928	0.008324
7.000000	11.000000	50.000000	20.000000	80.000000	0.844202	0.782700	0.786232	0.003531
7.000000	11.000000	50.000000	20.000000	100.000000	0.835763	0.765823	0.787138	0.021315
7.000000	11.000000	50.000000	20.000000	120.000000	0.835781	0.767932	0.778080	0.010147
7.000000	11.000000	50.000000	20.000000	140.000000	0.835354	0.761603	0.768116	0.006513
7.000000	11.000000	50.000000	20.000000	160.000000	0.835372	0.770042	0.777174	0.007132
7.000000	11.000000	50.000000	30.000000	80.000000	0.839965	0.763713	0.783514	0.019801
7.000000	11.000000	50.000000	30.000000	100.000000	0.834179	0.763713	0.781703	0.017990
7.000000	11.000000	50.000000	30.000000	120.000000	0.831882	0.767932	0.763587	-0.004346
7.000000	11.000000	50.000000	30.000000	140.000000	0.834784	0.765823	0.759058	-0.006765
7.000000	11.000000	50.000000	30.000000	160.000000	0.834108	0.770042	0.765399	-0.004644
7.000000	11.000000	50.000000	40.000000	80.000000	0.832862	0.759494	0.754529	-0.004965
7.000000	11.000000	50.000000	40.000000	100.000000	0.834962	0.748945	0.763587	0.014642
7.000000	11.000000	50.000000	40.000000	120.000000	0.835674	0.759494	0.758152	-0.001341
7.000000	11.000000	50.000000	40.000000	140.000000	0.839573	0.765823	0.754529	-0.011294
7.000000	11.000000	50.000000	40.000000	160.000000	0.829497	0.757384	0.741848	-0.015536
7.000000	11.000000	50.000000	50.000000	80.000000	0.832594	0.751055	0.759058	0.008003
7.000000	11.000000	50.000000	50.000000	100.000000	0.836120	0.755274	0.748188	-0.007086
7.000000	11.000000	50.000000	50.000000	120.000000	0.830743	0.761603	0.756341	-0.005263
7.000000	11.000000	50.000000	50.000000	140.000000	0.828179	0.753165	0.746377	-0.006788
7.000000	11.000000	50.000000	50.000000	160.000000	0.832559	0.753165	0.747283	-0.005882
7.000000	11.000000	50.000000	60.000000	80.000000	0.833218	0.763713	0.767210	0.003497
7.000000	11.000000	50.000000	60.000000	100.000000	0.826203	0.748945	0.755435	0.006490
7.000000	11.000000	50.000000	60.000000	120.000000	0.833859	0.744726	0.745471	0.000745
7.000000	11.000000	50.000000	60.000000	140.000000	0.827521	0.761603	0.742754	-0.018850
7.000000	11.000000	50.000000	60.000000	160.000000	0.830761	0.757384	0.741848	-0.015536
7.000000	11.000000	60.000000	10.000000	80.000000	0.844950	0.770042	0.796196	0.026153
7.000000	11.000000	60.000000	10.000000	100.000000	0.838167	0.753165	0.783514	0.030350
7.000000	11.000000	60.000000	10.000000	120.000000	0.833360	0.765823	0.786232	0.020409
7.000000	11.000000	60.000000	10.000000	140.000000	0.836814	0.767932	0.775362	0.007430
7.000000	11.000000	60.000000	10.000000	160.000000	0.834980	0.755274	0.776268	0.020994
7.000000	11.000000	60.000000	20.000000	80.000000	0.839111	0.761603	0.793478	0.031875
7.000000	11.000000	60.000000	20.000000	100.000000	0.833057	0.761603	0.779891	0.018288
7.000000	11.000000	60.000000	20.000000	120.000000	0.834802	0.757384	0.778986	0.021602
7.000000	11.000000	60.000000	20.000000	140.000000	0.838131	0.757384	0.775362	0.017978
7.000000	11.000000	60.000000	20.000000	160.000000	0.837936	0.765823	0.760870	-0.004953
7.000000	11.000000	60.000000	30.000000	80.000000	0.837045	0.767932	0.778986	0.011053
7.000000	11.000000	60.000000	30.000000	100.000000	0.840731	0.786920	0.772645	-0.014275
7.000000	11.000000	60.000000	30.000000	120.000000	0.836618	0.780591	0.768116	-0.012475
7.000000	11.000000	60.000000	30.000000	140.000000	0.842920	0.782700	0.767210	-0.015490
7.000000	11.000000	60.000000	30.000000	160.000000	0.840535	0.770042	0.773551	0.003509
7.000000	11.000000	60.000000	40.000000	80.000000	0.836066	0.765823	0.765399	-0.000424
7.000000	11.000000	60.000000	40.000000	100.000000	0.833360	0.759494	0.770833	0.011340
7.000000	11.000000	60.000000	40.000000	120.000000	0.832025	0.765823	0.750906	-0.014917
7.000000	11.000000	60.000000	40.000000	140.000000	0.832879	0.759494	0.765399	0.005905
7.000000	11.000000	60.000000	40.000000	160.000000	0.831046	0.755274	0.754529	-0.000745
7.000000	11.000000	60.000000	50.000000	80.000000	0.836582	0.748945	0.761775	0.012830
7.000000	11.000000	60.000000	50.000000	100.000000	0.834571	0.753165	0.757246	0.004082
7.000000	11.000000	60.000000	50.000000	120.000000	0.833360	0.761603	0.755435	-0.006169
7.000000	11.000000	60.000000	50.000000	140.000000	0.831348	0.767932	0.750906	-0.017027
7.000000	11.000000	60.000000	50.000000	160.000000	0.830031	0.763713	0.739130	-0.024583
7.000000	11.000000	60.000000	60.000000	80.000000	0.831776	0.755274	0.745471	-0.009803
7.000000	11.000000	60.000000	60.000000	100.000000	0.829515	0.753165	0.755435	0.002270
7.000000	11.000000	60.000000	60.000000	120.000000	0.831437	0.759494	0.740036	-0.019457
7.000000	11.000000	60.000000	60.000000	140.000000	0.834749	0.751055	0.754529	0.003474
7.000000	11.000000	60.000000	60.000000	160.000000	0.833129	0.753165	0.742754	-0.010411
7.000000	11.000000	70.000000	10.000000	80.000000	0.841870	0.776371	0.798913	0.022542
7.000000	11.000000	70.000000	10.000000	100.000000	0.836671	0.765823	0.789855	0.024032
7.000000	11.000000	70.000000	10.000000	120.000000	0.839093	0.767932	0.783514	0.015582
7.000000	11.000000	70.000000	10.000000	140.000000	0.831793	0.761603	0.772645	0.011042
7.000000	11.000000	70.000000	10.000000	160.000000	0.839128	0.759494	0.774457	0.014963
7.000000	11.000000	70.000000	20.000000	80.000000	0.838470	0.774262	0.789855	0.015593
7.000000	11.000000	70.000000	20.000000	100.000000	0.837312	0.765823	0.777174	0.011351
7.000000	11.000000	70.000000	20.000000	120.000000	0.839413	0.772152	0.778080	0.005928
7.000000	11.000000	70.000000	20.000000	140.000000	0.833324	0.759494	0.771739	0.012245
7.000000	11.000000	70.000000	20.000000	160.000000	0.834179	0.755274	0.768116	0.012842
7.000000	11.000000	70.000000	30.000000	80.000000	0.836618	0.776371	0.777174	0.000803
7.000000	11.000000	70.000000	30.000000	100.000000	0.841176	0.772152	0.777174	0.005022
7.000000	11.000000	70.000000	30.000000	120.000000	0.837401	0.778481	0.776268	-0.002213
7.000000	11.000000	70.000000	30.000000	140.000000	0.833698	0.765823	0.759058	-0.006765
7.000000	11.000000	70.000000	30.000000	160.000000	0.837829	0.765823	0.760870	-0.004953
7.000000	11.000000	70.000000	40.000000	80.000000	0.832862	0.767932	0.768116	0.000183
7.000000	11.000000	70.000000	40.000000	100.000000	0.835924	0.761603	0.757246	-0.004357
7.000000	11.000000	70.000000	40.000000	120.000000	0.834927	0.755274	0.753623	-0.001651
7.000000	11.000000	70.000000	40.000000	140.000000	0.837740	0.757384	0.751812	-0.005572
7.000000	11.000000	70.000000	40.000000	160.000000	0.836725	0.767932	0.751812	-0.016121
7.000000	11.000000	70.000000	50.000000	80.000000	0.838576	0.759494	0.759964	0.000470
7.000000	11.000000	70.000000	50.000000	100.000000	0.836529	0.748945	0.761775	0.012830
7.000000	11.000000	70.000000	50.000000	120.000000	0.835051	0.767932	0.750906	-0.017027
7.000000	11.000000	70.000000	50.000000	140.000000	0.833983	0.757384	0.750000	-0.007384
7.000000	11.000000	70.000000	50.000000	160.000000	0.828055	0.759494	0.745471	-0.014023
7.000000	11.000000	70.000000	60.000000	80.000000	0.828233	0.757384	0.753623	-0.003761
7.000000	11.000000	70.000000	60.000000	100.000000	0.835496	0.761603	0.750000	-0.011603
7.000000	11.000000	70.000000	60.000000	120.000000	0.829052	0.746835	0.750000	0.003165
7.000000	11.000000	70.000000	60.000000	140.000000	0.832523	0.751055	0.754529	0.003474
7.000000	11.000000	70.000000	60.000000	160.000000	0.837223	0.748945	0.744565	-0.004380
9.000000	3.000000	10.000000	10.000000	80.000000	0.841799	0.757384	0.795290	0.037906
9.000000	3.000000	10.000000	10.000000	100.000000	0.833680	0.740506	0.779891	0.039385
9.000000	3.000000	10.000000	10.000000	120.000000	0.830547	0.770042	0.788949	0.018907
9.000000	3.000000	10.000000	10.000000	140.000000	0.827681	0.761603	0.783514	0.021911
9.000000	3.000000	10.000000	10.000000	160.000000	0.820337	0.746835	0.767210	0.020375
9.000000	3.000000	10.000000	20.000000	80.000000	0.826524	0.770042	0.779891	0.009849
9.000000	3.000000	10.000000	20.000000	100.000000	0.826719	0.763713	0.775362	0.011649
9.000000	3.000000	10.000000	20.000000	120.000000	0.832230	0.761603	0.766304	0.004701
9.000000	3.000000	10.000000	20.000000	140.000000	0.829595	0.763713	0.759964	-0.003749
9.000000	3.000000	10.000000	20.000000	160.000000	0.828927	0.772152	0.767210	-0.004942
9.000000	3.000000	10.000000	30.000000	80.000000	0.843116	0.761603	0.754529	-0.007074
9.000000	3.000000	10.000000	30.000000	100.000000	0.825170	0.757384	0.762681	0.005297
9.000000	3.000000	10.000000	30.000000	120.000000	0.836137	0.767932	0.751812	-0.016121
9.000000	3.000000	10.000000	30.000000	140.000000	0.817088	0.740506	0.765399	0.024892
9.000000	3.000000	10.000000	30.000000	160.000000	0.810714	0.725738	0.750000	0.024262
9.000000	3.000000	10.000000	40.000000	80.000000	0.803984	0.746835	0.764493	0.017657
9.000000	3.000000	10.000000	40.000000	100.000000	0.821467	0.755274	0.750000	-0.005274
9.000000	3.000000	10.000000	40.000000	120.000000	0.828713	0.740506	0.749094	0.008588
9.000000	3.000000	10.000000	40.000000	140.000000	0.837900	0.755274	0.762681	0.007407
9.000000	3.000000	10.000000	40.000000	160.000000	0.817106	0.753165	0.752717	-0.000447
9.000000	3.000000	10.000000	50.000000	80.000000	0.819705	0.744726	0.761775	0.017050
9.000000	3.000000	10.000000	50.000000	100.000000	0.819100	0.761603	0.781703	0.020100
9.000000	3.000000	10.000000	50.000000	120.000000	0.840784	0.759494	0.743659	-0.015834
9.000000	3.000000	10.000000	50.000000	140.000000	0.826897	0.757384	0.756341	-0.001043
9.000000	3.000000	10.000000	50.000000	160.000000	0.812432	0.734177	0.736413	0.002236
9.000000	3.000000	10.000000	60.000000	80.000000	0.830885	0.753165	0.756341	0.003176
9.000000	3.000000	10.000000	60.000000	100.000000	0.825972	0.763713	0.753623	-0.010090
9.000000	3.000000	10.000000	60.000000	120.000000	0.825535	0.744726	0.750000	0.005274
9.000000	3.000000	10.000000	60.000000	140.000000	0.832167	0.748945	0.748188	-0.000757
9.000000	3.000000	10.000000	60.000000	160.000000	0.828998	0.765823	0.758152	-0.007671
9.000000	3.000000	20.000000	10.000000	80.000000	0.841656	0.784810	0.806159	0.021349
9.000000	3.000000	20.000000	10.000000	100.000000	0.836760	0.772152	0.799819	0.027667
9.000000	3.000000	20.000000	10.000000	120.000000	0.834090	0.765823	0.782609	0.016786
9.000000	3.000000	20.000000	10.000000	140.000000	0.839627	0.780591	0.787138	0.006547
9.000000	3.000000	20.000000	10.000000	160.000000	0.838630	0.757384	0.770833	0.013449
9.000000	3.000000	20.000000	20.000000	80.000000	0.848172	0.784810	0.783514	-0.001296
9.000000	3.000000	20.000000	20.000000	100.000000	0.839484	0.776371	0.791667	0.015295
9.000000	3.000000	20.000000	20.000000	120.000000	0.835496	0.772152	0.772645	0.000493
9.000000	3.000000	20.000000	20.000000	140.000000	0.832951	0.765823	0.763587	-0.002236
9.000000	3.000000	20.000000	20.000000	160.000000	0.838167	0.770042	0.778080	0.008038
9.000000	3.000000	20.000000	30.000000	80.000000	0.841799	0.789030	0.792572	0.003543
9.000000	3.000000	20.000000	30.000000	100.000000	0.830939	0.757384	0.759964	0.002580
9.000000	3.000000	20.000000	30.000000	120.000000	0.833841	0.765823	0.772645	0.006822
9.000000	3.000000	20.000000	30.000000	140.000000	0.831224	0.763713	0.769928	0.006214
9.000000	3.000000	20.000000	30.000000	160.000000	0.831776	0.765823	0.760870	-0.004953
9.000000	3.000000	20.000000	40.000000	80.000000	0.826167	0.757384	0.777174	0.019790
9.000000	3.000000	20.000000	40.000000	100.000000	0.830049	0.755274	0.766304	0.011030
9.000000	3.000000	20.000000	40.000000	120.000000	0.835318	0.753165	0.766304	0.013140
9.000000	3.000000	20.000000	40.000000	140.000000	0.835692	0.776371	0.768116	-0.008255
9.000000	3.000000	20.000000	40.000000	160.000000	0.828179	0.753165	0.759964	0.006799
9.000000	3.000000	20.000000	50.000000	80.000000	0.831900	0.770042	0.771739	0.001697
9.000000	3.000000	20.000000	50.000000	100.000000	0.829960	0.763713	0.764493	0.000780
9.000000	3.000000	20.000000	50.000000	120.000000	0.846659	0.757384	0.765399	0.008015
9.000000	3.000000	20.000000	50.000000	140.000000	0.837081	0.784810	0.757246	-0.027564
9.000000	3.000000	20.000000	50.000000	160.000000	0.830476	0.765823	0.748188	-0.017634
9.000000	3.000000	20.000000	60.000000	80.000000	0.840713	0.763713	0.755435	-0.008278
9.000000	3.000000	20.000000	60.000000	100.000000	0.829230	0.753165	0.745471	-0.007694
9.000000	3.000000	20.000000	60.000000	120.000000	0.839395	0.761603	0.760870	-0.000734
9.000000	3.000000	20.000000	60.000000	140.000000	0.832399	0.759494	0.763587	0.004093
9.000000	3.000000	20.000000	60.000000	160.000000	0.824547	0.763713	0.761775	-0.001938
9.000000	3.000000	30.000000	10.000000	80.000000	0.842137	0.778481	0.797101	0.018620
9.000000	3.000000	30.000000	10.000000	100.000000	0.844363	0.767932	0.800725	0.032792
9.000000	3.000000	30.000000	10.000000	120.000000	0.847104	0.789030	0.793478	0.004449
9.000000	3.000000	30.000000	10.000000	140.000000	0.835888	0.765823	0.785326	0.019503
9.000000	3.000000	30.000000	10.000000	160.000000	0.844309	0.791139	0.789855	-0.001284
9.000000	3.000000	30.000000	20.000000	80.000000	0.838986	0.767932	0.796196	0.028263
9.000000	3.000000	30.000000	20.000000	100.000000	0.841781	0.776371	0.789855	0.013484
9.000000	3.000000	30.000000	20.000000	120.000000	0.838434	0.767932	0.783514	0.015582
9.000000	3.000000	30.000000	20.000000	140.000000	0.842369	0.782700	0.775362	-0.007338
9.000000	3.000000	30.000000	20.000000	160.000000	0.829034	0.767932	0.782609	0.014676
9.000000	3.000000	30.000000	30.000000	80.000000	0.836529	0.765823	0.786232	0.020409
9.000000	3.000000	30.000000	30.000000	100.000000	0.845092	0.778481	0.769928	-0.008553
9.000000	3.000000	30.000000	30.000000	120.000000	0.844078	0.782700	0.779891	-0.002809
9.000000	3.000000	30.000000	30.000000	140.000000	0.832897	0.744726	0.777174	0.032448
9.000000	3.000000	30.000000	30.000000	160.000000	0.829977	0.759494	0.766304	0.006811
9.000000	3.000000	30.000000	40.000000	80.000000	0.848190	0.778481	0.777174	-0.001307
9.000000	3.000000	30.000000	40.000000	100.000000	0.846463	0.776371	0.778080	0.001708
9.000000	3.000000	30.000000	40.000000	120.000000	0.841318	0.776371	0.759058	-0.017313
9.000000	3.000000	30.000000	40.000000	140.000000	0.841603	0.761603	0.753623	-0.007980
9.000000	3.000000	30.000000	40.000000	160.000000	0.836618	0.767932	0.754529	-0.013404
9.000000	3.000000	30.000000	50.000000	80.000000	0.835674	0.765823	0.762681	-0.003142
9.000000	3.000000	30.000000	50.000000	100.000000	0.837384	0.763713	0.760870	-0.002844
9.000000	3.000000	30.000000	50.000000	120.000000	0.837330	0.753165	0.757246	0.004082
9.000000	3.000000	30.000000	50.000000	140.000000	0.836315	0.757384	0.765399	0.008015
9.000000	3.000000	30.000000	50.000000	160.000000	0.836992	0.753165	0.756341	0.003176
9.000000	3.000000	30.000000	60.000000	80.000000	0.839449	0.755274	0.761775	0.006501
9.000000	3.000000	30.000000	60.000000	100.000000	0.828144	0.755274	0.743659	-0.011615
9.000000	3.000000	30.000000	60.000000	120.000000	0.836369	0.767932	0.760870	-0.007063
9.000000	3.000000	30.000000	60.000000	140.000000	0.833591	0.759494	0.758152	-0.001341
9.000000	3.000000	30.000000	60.000000	160.000000	0.827449	0.774262	0.753623	-0.020638
9.000000	3.000000	40.000000	10.000000	80.000000	0.853086	0.784810	0.806159	0.021349
9.000000	3.000000	40.000000	10.000000	100.000000	0.850558	0.782700	0.798913	0.016213
9.000000	3.000000	40.000000	10.000000	120.000000	0.843846	0.765823	0.787138	0.021315
9.000000	3.000000	40.000000	10.000000	140.000000	0.842369	0.782700	0.777174	-0.005527
9.000000	3.000000	40.000000	10.000000	160.000000	0.838808	0.782700	0.795290	0.012589
9.000000	3.000000	40.000000	20.000000	80.000000	0.842618	0.778481	0.791667	0.013186
9.000000	3.000000	40.000000	20.000000	100.000000	0.845538	0.780591	0.791667	0.011076
9.000000	3.000000	40.000000	20.000000	120.000000	0.837259	0.767932	0.787138	0.019205
9.000000	3.000000	40.000000	20.000000	140.000000	0.848279	0.782700	0.780797	-0.001903
9.000000	3.000000	40.000000	20.000000	160.000000	0.840428	0.765823	0.778080	0.012257
9.000000	3.000000	40.000000	30.000000	80.000000	0.840624	0.770042	0.779891	0.009849
9.000000	3.000000	40.000000	30.000000	100.000000	0.840268	0.763713	0.774457	0.010743
9.000000	3.000000	40.000000	30.000000	120.000000	0.839520	0.772152	0.778986	0.006834
9.000000	3.000000	40.000000	30.000000	140.000000	0.837188	0.767932	0.774457	0.006524
9.000000	3.000000	40.000000	30.000000	160.000000	0.836654	0.763713	0.769928	0.006214
9.000000	3.000000	40.000000	40.000000	80.000000	0.836565	0.763713	0.771739	0.008026
9.000000	3.000000	40.000000	40.000000	100.000000	0.844790	0.772152	0.779891	0.007739
9.000000	3.000000	40.000000	40.000000	120.000000	0.835888	0.753165	0.765399	0.012234
9.000000	3.000000	40.000000	40.000000	140.000000	0.838648	0.772152	0.746377	-0.025775
9.000000	3.000000	40.000000	40.000000	160.000000	0.842778	0.757384	0.762681	0.005297
9.000000	3.000000	40.000000	50.000000	80.000000	0.833324	0.761603	0.769022	0.007418
9.000000	3.000000	40.000000	50.000000	100.000000	0.837490	0.755274	0.765399	0.010124
9.000000	3.000000	40.000000	50.000000	120.000000	0.834606	0.755274	0.750906	-0.004368
9.000000	3.000000	40.000000	50.000000	140.000000	0.843027	0.774262	0.769022	-0.005240
9.000000	3.000000	40.000000	50.000000	160.000000	0.837063	0.767932	0.770833	0.002901
9.000000	3.000000	40.000000	60.000000	80.000000	0.823105	0.748945	0.764493	0.015548
9.000000	3.000000	40.000000	60.000000	100.000000	0.837117	0.759494	0.768116	0.008622
9.000000	3.000000	40.000000	60.000000	120.000000	0.828696	0.757384	0.758152	0.000768
9.000000	3.000000	40.000000	60.000000	140.000000	0.837419	0.744726	0.759964	0.015238
9.000000	3.000000	40.000000	60.000000	160.000000	0.839075	0.759494	0.755435	-0.004059
9.000000	3.000000	50.000000	10.000000	80.000000	0.842903	0.778481	0.803442	0.024961
9.000000	3.000000	50.000000	10.000000	100.000000	0.844701	0.759494	0.793478	0.033985
9.000000	3.000000	50.000000	10.000000	120.000000	0.845858	0.786920	0.788043	0.001124
9.000000	3.000000	50.000000	10.000000	140.000000	0.843099	0.761603	0.788043	0.026440
9.000000	3.000000	50.000000	10.000000	160.000000	0.845128	0.755274	0.784420	0.029146
9.000000	3.000000	50.000000	20.000000	80.000000	0.843366	0.780591	0.798913	0.018322
9.000000	3.000000	50.000000	20.000000	100.000000	0.844576	0.778481	0.797101	0.018620
9.000000	3.000000	50.000000	20.000000	120.000000	0.842920	0.774262	0.789855	0.015593
9.000000	3.000000	50.000000	20.000000	140.000000	0.845146	0.778481	0.783514	0.005033
9.000000	3.000000	50.000000	20.000000	160.000000	0.846357	0.770042	0.774457	0.004414
9.000000	3.000000	50.000000	30.000000	80.000000	0.846784	0.770042	0.773551	0.003509
9.000000	3.000000	50.000000	30.000000	100.000000	0.840624	0.765823	0.781703	0.015880
9.000000	3.000000	50.000000	30.000000	120.000000	0.839716	0.765823	0.773551	0.007728
9.000000	3.000000	50.000000	30.000000	140.000000	0.844113	0.770042	0.769022	-0.001020
9.000000	3.000000	50.000000	30.000000	160.000000	0.842511	0.778481	0.770833	-0.007648
9.000000	3.000000	50.000000	40.000000	80.000000	0.840784	0.759494	0.770833	0.011340
9.000000	3.000000	50.000000	40.000000	100.000000	0.836315	0.761603	0.763587	0.001984
9.000000	3.000000	50.000000	40.000000	120.000000	0.835639	0.753165	0.768116	0.014951
9.000000	3.000000	50.000000	40.000000	140.000000	0.839182	0.772152	0.766304	-0.005848
9.000000	3.000000	50.000000	40.000000	160.000000	0.842226	0.778481	0.762681	-0.015800
9.000000	3.000000	50.000000	50.000000	80.000000	0.838808	0.757384	0.759058	0.001674
9.000000	3.000000	50.000000	50.000000	100.000000	0.834873	0.753165	0.761775	0.008611
9.000000	3.000000	50.000000	50.000000	120.000000	0.833289	0.748945	0.768116	0.019171
9.000000	3.000000	50.000000	50.000000	140.000000	0.835746	0.761603	0.756341	-0.005263
9.000000	3.000000	50.000000	50.000000	160.000000	0.837900	0.772152	0.753623	-0.018529
9.000000	3.000000	50.000000	60.000000	80.000000	0.842885	0.770042	0.762681	-0.007361
9.000000	3.000000	50.000000	60.000000	100.000000	0.845466	0.757384	0.771739	0.014355
9.000000	3.000000	50.000000	60.000000	120.000000	0.834393	0.765823	0.751812	-0.014011
9.000000	3.000000	50.000000	60.000000	140.000000	0.839823	0.767932	0.760870	-0.007063
9.000000	3.000000	50.000000	60.000000	160.000000	0.834357	0.751055	0.760870	0.009815
9.000000	3.000000	60.000000	10.000000	80.000000	0.843366	0.780591	0.795290	0.014699
9.000000	3.000000	60.000000	10.000000	100.000000	0.840980	0.786920	0.802536	0.015616
9.000000	3.000000	60.000000	10.000000	120.000000	0.843917	0.765823	0.791667	0.025844
9.000000	3.000000	60.000000	10.000000	140.000000	0.842814	0.772152	0.780797	0.008645
9.000000	3.000000	60.000000	10.000000	160.000000	0.842547	0.761603	0.778080	0.016476
9.000000	3.000000	60.000000	20.000000	80.000000	0.849810	0.778481	0.798913	0.020432
9.000000	3.000000	60.000000	20.000000	100.000000	0.845555	0.774262	0.793478	0.019217
9.000000	3.000000	60.000000	20.000000	120.000000	0.839787	0.776371	0.788043	0.011672
9.000000	3.000000	60.000000	20.000000	140.000000	0.847763	0.786920	0.786232	-0.000688
9.000000	3.000000	60.000000	20.000000	160.000000	0.840339	0.780591	0.788949	0.008359
9.000000	3.000000	60.000000	30.000000	80.000000	0.839840	0.767932	0.777174	0.009241
9.000000	3.000000	60.000000	30.000000	100.000000	0.846250	0.778481	0.785326	0.006845
9.000000	3.000000	60.000000	30.000000	120.000000	0.849686	0.778481	0.780797	0.002316
9.000000	3.000000	60.000000	30.000000	140.000000	0.838683	0.780591	0.776268	-0.004323
9.000000	3.000000	60.000000	30.000000	160.000000	0.837241	0.755274	0.766304	0.011030
9.000000	3.000000	60.000000	40.000000	80.000000	0.840054	0.770042	0.771739	0.001697
9.000000	3.000000	60.000000	40.000000	100.000000	0.836280	0.753165	0.767210	0.014046
9.000000	3.000000	60.000000	40.000000	120.000000	0.839787	0.759494	0.770833	0.011340
9.000000	3.000000	60.000000	40.000000	140.000000	0.838345	0.761603	0.773551	0.011947
9.000000	3.000000	60.000000	40.000000	160.000000	0.835336	0.761603	0.760870	-0.000734
9.000000	3.000000	60.000000	50.000000	80.000000	0.834019	0.763713	0.770833	0.007120
9.000000	3.000000	60.000000	50.000000	100.000000	0.834909	0.761603	0.766304	0.004701
